grid_id,lat,lon,land_cover,priority,LST,NDVI,recommended_action,cost_estimate,cooling_c,cooling_per_rupee
+102085+29061,26.10638962913525,91.7049649367644,cropland,Medium,27.509867792238506,0.4962886560280713,Tree cover,334425.0,0.8,2.39216565747178e-06
+102085+29062,26.107287945339795,91.70496493686962,cropland,Medium,28.813774084119597,0.5338470372989691,Tree cover,334425.0,0.8,2.39216565747178e-06
+102085+29063,26.10818625998599,91.70496493671624,cropland,Medium,29.09018361870296,0.5373614925351523,Tree cover,334425.0,0.8,2.39216565747178e-06
+102085+29064,26.109084575373107,91.70496493653006,cropland,Medium,28.471973682656923,0.5508985622590523,Tree cover,334425.0,0.8,2.39216565747178e-06
+102085+29065,26.10998289019214,91.70496493653712,cropland,Medium,27.623876490826117,0.4961643881929845,Tree cover,334425.0,0.8,2.39216565747178e-06
+102085+29066,26.11088120630684,91.7049649367372,cropland,Medium,26.91960088475944,0.4897150373626159,Tree cover,334425.0,0.8,2.39216565747178e-06
+102085+29067,26.111779521217137,91.70496493690428,cropland,Medium,26.62078394241634,0.5168055731831123,Tree cover,334425.0,0.8,2.39216565747178e-06
+102085+29071,26.115372782261456,91.70496493679396,built_up,High,28.919965525771765,0.3240435708219775,Cool roof,535080.0,1.0,1.868879419899828e-06
+102085+29072,26.1162710975578,91.7049649367971,built_up,High,29.29361122639123,0.2515591639971885,Cool roof,535080.0,1.0,1.868879419899828e-06
+102085+29073,26.117169413143504,91.70496493676764,built_up,High,28.749761697907964,0.2582790455994511,Cool roof,535080.0,1.0,1.868879419899828e-06
+102085+29075,26.118966043311328,91.70496493683645,built_up,Medium,27.471092691223863,0.4452670614208366,Cool roof,535080.0,1.0,1.868879419899828e-06
+102085+29076,26.11986435919621,91.70496493670842,built_up,High,28.09149549923641,0.3274822301902091,Cool roof,535080.0,1.0,1.868879419899828e-06
+102085+29077,26.120762673708324,91.7049649365478,built_up,Medium,28.10463091113045,0.4003026340139138,Cool roof,535080.0,1.0,1.868879419899828e-06
+102085+29078,26.12166098923591,91.70496493658024,built_up,Medium,27.67569241281384,0.4024684518040134,Cool roof,535080.0,1.0,1.868879419899828e-06
+102085+29100,26.14142392589082,91.70496493688944,built_up,Medium,26.19006813484312,0.4906929253641702,Cool roof,535080.0,1.0,1.868879419899828e-06
+102085+29120,26.159390230830944,91.70496493650064,built_up,Medium,27.916478693075337,0.426156075702582,Cool roof,535080.0,1.0,1.868879419899828e-06
+102085+29121,26.16028854725407,91.70496493647404,built_up,High,28.85420556776152,0.3036618497279305,Cool roof,535080.0,1.0,1.868879419899828e-06
+102085+29128,26.16657675385556,91.70496493672113,built_up,Medium,27.27993946673915,0.4082033143027228,Cool roof,535080.0,1.0,1.868879419899828e-06
+102085+29129,26.167475068517984,91.70496493665694,built_up,High,27.851771093389157,0.3105279872001789,Cool roof,535080.0,1.0,1.868879419899828e-06
+102085+29130,26.16837338398781,91.70496493678588,built_up,Medium,26.102082126631817,0.386225315026183,Cool roof,535080.0,1.0,1.868879419899828e-06
+102086+29061,26.10638962910012,91.70586325221396,cropland,Medium,28.440604800977678,0.4610425585338688,Tree cover,334425.0,0.8,2.39216565747178e-06
+102086+29062,26.10728794546073,91.70586325221517,cropland,Medium,29.777911416000737,0.4839904519403868,Tree cover,334425.0,0.8,2.39216565747178e-06
+102086+29063,26.10818625989815,91.7058632524096,cropland,Medium,29.06639783805519,0.5764411316616024,Tree cover,334425.0,0.8,2.39216565747178e-06
+102086+29064,26.10908457544117,91.70586325257123,cropland,Medium,28.83815012435755,0.5796969289630993,Tree cover,334425.0,0.8,2.39216565747178e-06
+102086+29065,26.10998289023385,91.70586325270033,built_up,Medium,28.37370564222628,0.3604786421205857,Cool roof,535080.0,1.0,1.868879419899828e-06
+102086+29066,26.1108812063222,91.705863252571,cropland,Medium,27.180313755495828,0.4695429911142892,Tree cover,334425.0,0.8,2.39216565747178e-06
+102086+29070,26.11447446716785,91.705863252406,built_up,Medium,27.840811510656444,0.388052410029643,Cool roof,535080.0,1.0,1.868879419899828e-06
+102086+29071,26.115372782327317,91.7058632525659,built_up,High,29.067630005369864,0.3100516990704551,Cool roof,535080.0,1.0,1.868879419899828e-06
+102086+29072,26.116271097597146,91.70586325269323,built_up,High,29.684285510439963,0.2042586585288742,Cool roof,535080.0,1.0,1.868879419899828e-06
+102086+29073,26.117169412974437,91.70586325256178,built_up,High,29.00215123517111,0.3072630050037436,Cool roof,535080.0,1.0,1.868879419899828e-06
+102086+29074,26.11806772852466,91.70586325239772,built_up,Medium,27.91948697211025,0.3735961284211842,Cool roof,535080.0,1.0,1.868879419899828e-06
+102086+29075,26.118966043453696,91.70586325242716,built_up,Medium,27.76251749003145,0.3756767412546559,Cool roof,535080.0,1.0,1.868879419899828e-06
+102086+29076,26.119864358948096,91.70586325242402,built_up,Medium,27.90122358202516,0.332958913278995,Cool roof,535080.0,1.0,1.868879419899828e-06
+102086+29077,26.120762673797987,91.7058632523881,built_up,Medium,27.52798116133432,0.4353623374372712,Cool roof,535080.0,1.0,1.868879419899828e-06
+102086+29078,26.121660989299237,91.70586325254544,built_up,Medium,26.97940125097768,0.447450837516203,Cool roof,535080.0,1.0,1.868879419899828e-06
+102086+29120,26.159390230877168,91.705863252499,built_up,Medium,27.160530055237444,0.4769756327983755,Cool roof,535080.0,1.0,1.868879419899828e-06
+102086+29121,26.160288547273616,91.70586325260726,built_up,High,28.539787053114534,0.2910220339225524,Cool roof,535080.0,1.0,1.868879419899828e-06
+102086+29122,26.16118686175676,91.70586325268272,built_up,Medium,28.59227550418421,0.4552136986493805,Cool roof,535080.0,1.0,1.868879419899828e-06
+102086+29124,26.162983492546527,91.70586325228342,built_up,Medium,26.90118420740924,0.5055884217949214,Cool roof,535080.0,1.0,1.868879419899828e-06
+102086+29125,26.163881807725343,91.7058632522607,built_up,Medium,26.334306458100087,0.4153462854094941,Cool roof,535080.0,1.0,1.868879419899828e-06
+102086+29127,26.165678438269627,91.7058632523426,built_up,Medium,27.40340281296091,0.3185290705312926,Cool roof,535080.0,1.0,1.868879419899828e-06
+102086+29128,26.166576753689903,91.70586325244764,built_up,Medium,27.469144867099374,0.3372158916975645,Cool roof,535080.0,1.0,1.868879419899828e-06
+102086+29129,26.16747506868996,91.70586325251966,built_up,High,27.25591596602657,0.2624189315522757,Cool roof,535080.0,1.0,1.868879419899828e-06
+102086+29130,26.168373383951288,91.7058632525589,built_up,Medium,25.49907158766761,0.4257433180142259,Cool roof,535080.0,1.0,1.868879419899828e-06
+102087+29058,26.103694684082143,91.70676156744967,built_up,Medium,27.733554710216797,0.3555768199537775,Cool roof,535080.0,1.0,1.868879419899828e-06
+102087+29060,26.10549131438788,91.70676156740488,built_up,Medium,27.880784681703933,0.4731946470941771,Cool roof,535080.0,1.0,1.868879419899828e-06
+102087+29061,26.10638962898083,91.70676156733394,built_up,High,29.486230107835205,0.3628159667651927,Cool roof,535080.0,1.0,1.868879419899828e-06
+102087+29063,26.108186259908774,91.70676156754648,cropland,Medium,28.58086475541552,0.5668308235115005,Tree cover,334425.0,0.8,2.39216565747178e-06
+102087+29064,26.10908457542546,91.70676156737848,cropland,Medium,28.75052039791902,0.4464406759767121,Tree cover,334425.0,0.8,2.39216565747178e-06
+102087+29065,26.10998289019213,91.70676156717816,built_up,High,28.687823291330705,0.3760051000304708,Cool roof,535080.0,1.0,1.868879419899828e-06
+102087+29066,26.1108812062543,91.70676156717153,built_up,Medium,27.6560254011278,0.4198444573646946,Cool roof,535080.0,1.0,1.868879419899828e-06
+102087+29069,26.113576152030834,91.70676156740872,built_up,Medium,27.51102986590784,0.4632098498818736,Cool roof,535080.0,1.0,1.868879419899828e-06
+102087+29070,26.114474467177526,91.70676156727288,built_up,High,28.91638447284568,0.3932170589939153,Cool roof,535080.0,1.0,1.868879419899828e-06
+102087+29071,26.11537278249272,91.70676156733012,built_up,High,30.13545700449604,0.2685957320403151,Cool roof,535080.0,1.0,1.868879419899828e-06
+102087+29072,26.116271097554304,91.7067615673548,built_up,High,30.376704875219986,0.23052032140712,Cool roof,535080.0,1.0,1.868879419899828e-06
+102087+29073,26.11716941290543,91.70676156734751,built_up,High,29.363609833777957,0.2310515141182226,Cool roof,535080.0,1.0,1.868879419899828e-06
+102087+29074,26.11806772842948,91.70676156730792,built_up,Medium,27.92377189022119,0.3382187183604765,Cool roof,535080.0,1.0,1.868879419899828e-06
+102087+29076,26.11986435898264,91.70676156735747,built_up,Medium,27.73396377581704,0.4782393873121762,Cool roof,535080.0,1.0,1.868879419899828e-06
+102087+29121,26.160288547219725,91.70676156750623,built_up,High,27.367643688219285,0.269336953710598,Cool roof,535080.0,1.0,1.868879419899828e-06
+102087+29125,26.163881807748645,91.70676156747436,built_up,Medium,26.882741275591023,0.3318937060928655,Cool roof,535080.0,1.0,1.868879419899828e-06
+102087+29126,26.164780123023828,91.70676156755484,built_up,Medium,27.432378409182967,0.3053178258693512,Cool roof,535080.0,1.0,1.868879419899828e-06
+102087+29127,26.165678438240096,91.70676156737638,built_up,Medium,27.727142057129917,0.3647857703949488,Cool roof,535080.0,1.0,1.868879419899828e-06
+102087+29128,26.16657675381621,91.70676156739148,built_up,High,27.2332928119217,0.2391564589427297,Cool roof,535080.0,1.0,1.868879419899828e-06
+102087+29129,26.167475068607786,91.70676156737422,built_up,Medium,25.79740601628494,0.3668390525605413,Cool roof,535080.0,1.0,1.868879419899828e-06
+102088+29059,26.104592998616493,91.70765988301312,built_up,Medium,27.51682620972829,0.4397303235212398,Cool roof,535080.0,1.0,1.868879419899828e-06
+102088+29060,26.105491314392346,91.70765988286963,built_up,Medium,27.573691688357755,0.4037839838579592,Cool roof,535080.0,1.0,1.868879419899828e-06
+102088+29061,26.106389629141724,91.70765988314568,built_up,High,28.66974153547073,0.3648589759275113,Cool roof,535080.0,1.0,1.868879419899828e-06
+102088+29062,26.10728794563225,91.70765988316415,built_up,High,28.78714448844567,0.3811262661209926,Cool roof,535080.0,1.0,1.868879419899828e-06
+102088+29063,26.108186259835605,91.70765988292452,built_up,Medium,28.40740313746865,0.4071684459816323,Cool roof,535080.0,1.0,1.868879419899828e-06
+102088+29064,26.10908457532612,91.70765988287856,built_up,High,28.639306498598355,0.3454218875842432,Cool roof,535080.0,1.0,1.868879419899828e-06
+102088+29065,26.109982890249054,91.7076598830263,built_up,High,28.80254477384786,0.3151206619572585,Cool roof,535080.0,1.0,1.868879419899828e-06
