system:index,Heat_Risk,LST,LandCover,Latitude,Longitude,NDBI,NDVI,Vegetation,count,grid_id,.geo
+102203+29162,-0.4912238824553155,25.4786553627584,10.0,26.197119473097665,91.810966140503,-0.1966282694823069,0.6825564083666297,1.0,1,+102203+29162,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[91.81051698286745,26.19667031549349],[91.81141529815157,26.19667031549349],[91.81141529815157,26.197568630777607],[91.81051698286745,26.197568630777607],[91.81051698286745,26.19667031549349]]]}"
+102203+29163,-0.5969053268748669,24.71038197103004,10.0,26.198017788696145,91.81096614045708,-0.2639899509087145,0.7333611819484416,1.0,1,+102203+29163,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[91.81051698286745,26.197568630777607],[91.81141529815157,26.197568630777607],[91.81141529815157,26.198466946061725],[91.81051698286745,26.198466946061725],[91.81051698286745,26.197568630777607]]]}"
+102203+29164,-0.6678552544146088,23.960031783683853,10.0,26.19891610393649,91.81096614040374,-0.2552205316734574,0.7507146675348839,1.0,1,+102203+29164,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[91.81051698286745,26.198466946061725],[91.81141529815157,26.198466946061725],[91.81141529815157,26.199365261345847],[91.81051698286745,26.199365261345847],[91.81051698286745,26.198466946061725]]]}"
+102203+29165,-0.7350638408225145,23.191541700747234,10.0,26.19981441884899,91.81096614034344,-0.2631279256230641,0.7630311051616021,1.0,1,+102203+29165,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[91.81051698286745,26.199365261345847],[91.81141529815157,26.199365261345847],[91.81141529815157,26.200263576629965],[91.81051698286745,26.200263576629965],[91.81051698286745,26.199365261345847]]]}"
+102203+29166,-0.7336809397595213,22.78748734067739,10.0,26.200712734715403,91.81096614027618,-0.25278119385030146,0.7327871783793349,1.0,1,+102203+29166,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[91.81051698286745,26.200263576629965],[91.81141529815157,26.200263576629965],[91.81141529815157,26.201161891914083],[91.81051698286745,26.201161891914083],[91.81051698286745,26.200263576629965]]]}"
+102203+29167,-0.73723336963547,22.704086035514887,10.0,26.201611049586383,91.81096614065369,-0.25503457851725264,0.7303823721722474,1.0,1,+102203+29167,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[91.81051698286745,26.201161891914083],[91.81141529815157,26.201161891914083],[91.81141529815157,26.202060207198205],[91.81051698286745,26.202060207198205],[91.81051698286745,26.201161891914083]]]}"
+102203+29168,-0.7095336084068905,22.98906220591482,10.0,26.202509364675272,91.81096614079827,-0.27909136851189,0.72303805168652,1.0,1,+102203+29168,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[91.81051698286745,26.202060207198205],[91.81141529815157,26.202060207198205],[91.81141529815157,26.202958522482323],[91.81051698286745,26.202958522482323],[91.81051698286745,26.202060207198205]]]}"
+102203+29169,-0.688469854671389,23.02594376355099,10.0,26.203407680812482,91.81096614070991,-0.28992181919805704,0.7046086949250311,1.0,1,+102203+29169,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[91.81051698286745,26.202958522482323],[91.81141529815157,26.202958522482323],[91.81141529815157,26.203856837766445],[91.81051698286745,26.203856837766445],[91.81051698286745,26.202958522482323]]]}"
+102203+29170,-0.6296332872504489,23.174994508147233,10.0,26.20430599503762,91.81096614084035,-0.2699441648907768,0.6564186092609652,1.0,1,+102203+29170,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[91.81051698286745,26.203856837766445],[91.81141529815157,26.203856837766445],[91.81141529815157,26.204755153050563],[91.81051698286745,26.204755153050563],[91.81051698286745,26.203856837766445]]]}"
+102203+29171,-0.5281287360006819,23.510610406763288,10.0,26.20520431067587,91.81096614073762,-0.18357398722370014,0.5788866221980593,1.0,1,+102203+29171,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[91.81051698286745,26.204755153050563],[91.81141529815157,26.204755153050563],[91.81141529815157,26.20565346833468],[91.81051698286745,26.20565346833468],[91.81051698286745,26.204755153050563]]]}"
+102203+29172,-0.5286033442528318,23.69906374730637,10.0,26.206102626625455,91.8109661406277,-0.18501376053292587,0.5928221833461438,1.0,1,+102203+29172,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[91.81051698286745,26.20565346833468],[91.81141529815157,26.20565346833468],[91.81141529815157,26.206551783618803],[91.81051698286745,26.206551783618803],[91.81051698286745,26.20565346833468]]]}"
+102204+29145,0.1625087159158639,28.653162692542182,50.0,26.181848113333306,91.81186445583168,0.07600484812191713,0.25557433355143444,0.002880065830076116,1,+102204+29145,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[91.81141529815157,26.181398955663454],[91.8123136134357,26.181398955663454],[91.8123136134357,26.182297270947576],[91.81141529815157,26.182297270947576],[91.81141529815157,26.181398955663454]]]}"
+102204+29146,-0.20159112890721007,27.119357366058757,10.0,26.182746428730702,91.81186445581922,-0.07601044957150888,0.5101166550542642,0.7234401349072511,1,+102204+29146,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[91.81141529815157,26.182297270947576],[91.8123136134357,26.182297270947576],[91.8123136134357,26.183195586231694],[91.81141529815157,26.183195586231694],[91.81141529815157,26.182297270947576]]]}"
+102204+29147,-0.2589690559824794,25.464856777828242,10.0,26.183644743893964,91.81186445557407,-0.07621316185841903,0.4493159686844964,0.9178791325150006,1,+102204+29147,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[91.81141529815157,26.183195586231694],[91.8123136134357,26.183195586231694],[91.8123136134357,26.184093901515812],[91.81141529815157,26.184093901515812],[91.81141529815157,26.183195586231694]]]}"
+102204+29148,0.07359719637464042,26.10566690487083,50.0,26.184543059366934,91.81186445554813,0.0503889161586685,0.16252186825899048,0.07031648299933331,1,+102204+29148,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[91.81141529815157,26.184093901515812],[91.8123136134357,26.184093901515812],[91.8123136134357,26.184992216799934],[91.81141529815157,26.184992216799934],[91.81141529815157,26.184093901515812]]]}"
+102204+29149,0.10092040912245287,26.74032893938726,50.0,26.185441374475072,91.81186445574116,0.10379381370271862,0.18053165797663687,0.0,1,+102204+29149,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[91.81141529815157,26.184992216799934],[91.8123136134357,26.184992216799934],[91.8123136134357,26.185890532084052],[91.81141529815157,26.185890532084052],[91.81141529815157,26.184992216799934]]]}"
+102204+29150,0.09352986974755681,26.718597612845695,50.0,26.186339689803503,91.81186445570152,0.11898425310776495,0.18636995974142148,0.0,1,+102204+29150,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[91.81141529815157,26.185890532084052],[91.8123136134357,26.185890532084052],[91.8123136134357,26.186788847368174],[91.81141529815157,26.186788847368174],[91.81141529815157,26.185890532084052]]]}"
+102204+29151,0.10435558673584414,27.25856779578912,50.0,26.187238005033326,91.81186445565514,0.09694610416977953,0.2141135415348072,0.0,1,+102204+29151,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[91.81141529815157,26.186788847368174],[91.8123136134357,26.186788847368174],[91.8123136134357,26.187687162652292],[91.81141529815157,26.187687162652292],[91.81141529815157,26.186788847368174]]]}"
+102204+29152,0.08487030709267471,27.295609711366957,50.0,26.188136320847757,91.81186445582752,0.08754418153539265,0.23624467229067853,0.0,1,+102204+29152,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[91.81141529815157,26.187687162652292],[91.8123136134357,26.187687162652292],[91.8123136134357,26.18858547793641],[91.81141529815157,26.18858547793641],[91.81141529815157,26.187687162652292]]]}"
+102204+29153,-0.20084378752777785,26.042880479176002,10.0,26.189034635301716,91.81186445576722,-0.031688542565461504,0.43247810746892085,0.5941801639279971,1,+102204+29153,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[91.81141529815157,26.18858547793641],[91.8123136134357,26.18858547793641],[91.8123136134357,26.189483793220532],[91.81141529815157,26.189483793220532],[91.81141529815157,26.18858547793641]]]}"
+102204+29154,-0.29959976695460444,24.860320149347082,50.0,26.18993295097085,91.8118644557004,-0.06184557263582954,0.44676549190796766,0.16255539432918936,1,+102204+29154,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[91.81141529815157,26.189483793220532],[91.8123136134357,26.189483793220532],[91.8123136134357,26.19038210850465],[91.81141529815157,26.19038210850465],[91.81141529815157,26.189483793220532]]]}"
+102204+29155,-0.16113981859812876,25.250722238056586,50.0,26.190831266276565,91.81186445585278,0.0020499268977150643,0.3361914070307416,0.0,1,+102204+29155,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[91.81141529815157,26.19038210850465],[91.8123136134357,26.19038210850465],[91.8123136134357,26.19128042378877],[91.81141529815157,26.19128042378877],[91.81141529815157,26.19038210850465]]]}"
+102204+29156,-0.23450775470875296,26.096923146655044,50.0,26.191729581893217,91.81186445577227,-0.058269351591330676,0.4700022651841133,0.215773167575199,1,+102204+29156,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[91.81141529815157,26.19128042378877],[91.8123136134357,26.19128042378877],[91.8123136134357,26.19217873907289],[91.81141529815157,26.19217873907289],[91.81141529815157,26.19128042378877]]]}"
+102204+29157,-0.2959475420154483,25.63177883974163,10.0,26.192627896690546,91.81186445568478,-0.08040662340046889,0.49821745913985066,0.520490999647045,1,+102204+29157,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[91.81141529815157,26.19217873907289],[91.8123136134357,26.19217873907289],[91.8123136134357,26.19307705435701],[91.81141529815157,26.19307705435701],[91.81141529815157,26.19217873907289]]]}"
+102204+29158,-0.36079361034884616,25.392341415159553,10.0,26.193526212074136,91.81186445581652,-0.09460072438017049,0.545960854288814,0.5396290050590219,1,+102204+29158,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[91.81141529815157,26.19307705435701],[91.8123136134357,26.19307705435701],[91.8123136134357,26.19397536964113],[91.81141529815157,26.19397536964113],[91.81141529815157,26.19307705435701]]]}"
+102204+29159,-0.3860903429632416,25.296145745251398,10.0,26.194424526999207,91.81186445571555,-0.11974180854892934,0.564386467624056,0.8088944664496647,1,+102204+29159,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[91.81141529815157,26.19397536964113],[91.8123136134357,26.19397536964113],[91.8123136134357,26.19487368492525],[91.81141529815157,26.19487368492525],[91.81141529815157,26.19397536964113]]]}"
+102204+29160,-0.3663312130170727,24.95929533916901,10.0,26.195322843236767,91.81186445560762,-0.10508211877996387,0.5205665943862878,0.5979842346758697,1,+102204+29160,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[91.81141529815157,26.19487368492525],[91.8123136134357,26.19487368492525],[91.8123136134357,26.195772000209367],[91.81141529815157,26.195772000209367],[91.81141529815157,26.19487368492525]]]}"
+102204+29161,-0.3911570195913868,25.491606515935484,10.0,26.196221157750834,91.81186445571869,-0.13131395162338724,0.5834146278724927,0.6944193889956468,1,+102204+29161,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[91.81141529815157,26.195772000209367],[91.8123136134357,26.195772000209367],[91.8123136134357,26.19667031549349],[91.81141529815157,26.19667031549349],[91.81141529815157,26.195772000209367]]]}"
+102204+29162,-0.39711295591357193,25.59611936746858,10.0,26.19711947312122,91.81186445559683,-0.13383654855448174,0.5968357678756138,0.7012431860072944,1,+102204+29162,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[91.81141529815157,26.19667031549349],[91.8123136134357,26.19667031549349],[91.8123136134357,26.197568630777607],[91.81141529815157,26.197568630777607],[91.81141529815157,26.19667031549349]]]}"
+102204+29163,-0.45459115212455753,24.94482066892809,10.0,26.198017788714004,91.8118644556942,-0.16131696708334506,0.607792628476564,0.9974900976508883,1,+102204+29163,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[91.81141529815157,26.197568630777607],[91.8123136134357,26.197568630777607],[91.8123136134357,26.198466946061725],[91.81141529815157,26.198466946061725],[91.81141529815157,26.197568630777607]]]}"
+102204+29164,-0.4919446428172709,24.379948801312576,10.0,26.198916103948836,91.81186445578507,-0.13102939101604544,0.6047981286253115,0.870740029020746,1,+102204+29164,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[91.81141529815157,26.198466946061725],[91.8123136134357,26.198466946061725],[91.8123136134357,26.199365261345847],[91.81141529815157,26.199365261345847],[91.81141529815157,26.198466946061725]]]}"
+102204+29165,-0.6859933617534264,23.6162348627968,10.0,26.199814418855638,91.81186445586897,-0.24273649436359396,0.744295851953198,1.0,1,+102204+29165,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[91.81141529815157,26.199365261345847],[91.8123136134357,26.199365261345847],[91.8123136134357,26.200263576629965],[91.81141529815157,26.200263576629965],[91.81141529815157,26.199365261345847]]]}"
+102204+29166,-0.7335713708207162,23.024916806075417,10.0,26.200712734716543,91.81186445594591,-0.2699643340795206,0.7496368569689608,1.0,1,+102204+29166,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[91.81141529815157,26.200263576629965],[91.8123136134357,26.200263576629965],[91.8123136134357,26.201161891914083],[91.81141529815157,26.201161891914083],[91.81141529815157,26.200263576629965]]]}"
+102204+29167,-0.7477787412458426,22.780795674361872,10.0,26.201611049763752,91.81186445579011,-0.2738258887563946,0.7464070037002619,1.0,1,+102204+29167,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[91.81141529815157,26.201161891914083],[91.8123136134357,26.201161891914083],[91.8123136134357,26.202060207198205],[91.81141529815157,26.202060207198205],[91.81141529815157,26.201161891914083]]]}"
+102204+29168,-0.73252234222131,22.759492754385494,10.0,26.20250936448328,91.81186445562737,-0.30681623389028023,0.7296289675345595,1.0,1,+102204+29168,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[91.81141529815157,26.202060207198205],[91.8123136134357,26.202060207198205],[91.8123136134357,26.202958522482323],[91.81141529815157,26.202958522482323],[91.81141529815157,26.202060207198205]]]}"
+102204+29169,-0.7187425127053569,22.748829940247916,10.0,26.203407680978636,91.81186445568365,-0.29878763054328517,0.7150875084373511,1.0,1,+102204+29169,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[91.81141529815157,26.202958522482323],[91.8123136134357,26.202958522482323],[91.8123136134357,26.203856837766445],[91.81141529815157,26.203856837766445],[91.81141529815157,26.202958522482323]]]}"
+102204+29170,-0.7034135788592968,22.721606176464853,10.0,26.20430599501634,91.81186445573319,-0.29094783086748466,0.697814020035357,1.0,1,+102204+29170,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[91.81141529815157,26.203856837766445],[91.8123136134357,26.203856837766445],[91.8123136134357,26.204755153050563],[91.81141529815157,26.204755153050563],[91.81141529815157,26.203856837766445]]]}"
+102204+29171,-0.691993110061402,23.023487658397364,10.0,26.20520431064872,91.81186445577576,-0.28855213112703415,0.7079565142326424,1.0,1,+102204+29171,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[91.81141529815157,26.204755153050563],[91.8123136134357,26.204755153050563],[91.8123136134357,26.20565346833468],[91.81141529815157,26.20565346833468],[91.81141529815157,26.204755153050563]]]}"
+102204+29172,-0.589417588139129,23.436968086096712,10.0,26.206102626592788,91.81186445581136,-0.21675096119885978,0.6349153085746089,1.0,1,+102204+29172,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[91.81141529815157,26.20565346833468],[91.8123136134357,26.20565346833468],[91.8123136134357,26.206551783618803],[91.81141529815157,26.206551783618803],[91.81141529815157,26.20565346833468]]]}"
+102205+29147,-0.23833143048434033,25.737934208510662,10.0,26.183644743750417,91.81276277087149,-0.05430473439857186,0.4481838739493876,0.6395645746539441,1,+102205+29147,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[91.8123136134357,26.183195586231694],[91.81321192871982,26.183195586231694],[91.81321192871982,26.184093901515812],[91.8123136134357,26.184093901515812],[91.8123136134357,26.183195586231694]]]}"
+102205+29148,2.0371247726499135E-4,25.740531765261537,50.0,26.1845430595816,91.81276277098574,0.03896792591027247,0.2098342707557016,0.2538138750539237,1,+102205+29148,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[91.8123136134357,26.184093901515812],[91.81321192871982,26.184093901515812],[91.81321192871982,26.184992216799934],[91.8123136134357,26.184992216799934],[91.8123136134357,26.184093901515812]]]}"
+102205+29149,-0.08988395700567059,25.99980800306524,50.0,26.185441374502275,91.81276277109305,0.015132413268396358,0.3184416715103304,0.0,1,+102205+29149,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[91.8123136134357,26.184992216799934],[91.81321192871982,26.184992216799934],[91.81321192871982,26.185890532084052],[91.8123136134357,26.185890532084052],[91.8123136134357,26.184992216799934]]]}"
+102205+29150,-0.26932580298214315,25.921975831485373,10.0,26.18633968982572,91.81276277119404,-0.048899234155343974,0.49232407665966965,0.5923369543903683,1,+102205+29150,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[91.8123136134357,26.185890532084052],[91.81321192871982,26.185890532084052],[91.81321192871982,26.186788847368174],[91.8123136134357,26.186788847368174],[91.8123136134357,26.185890532084052]]]}"
+102205+29151,-0.1070660202625768,26.338364081025123,50.0,26.187238005049846,91.81276277128852,-0.05102659098976804,0.3598063117643711,0.3167967371269462,1,+102205+29151,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[91.8123136134357,26.186788847368174],[91.81321192871982,26.186788847368174],[91.81321192871982,26.187687162652292],[91.8123136134357,26.187687162652292],[91.8123136134357,26.186788847368174]]]}"
+102205+29152,-0.09700482608303476,26.45879112206523,50.0,26.188136320858764,91.81276277115032,0.011550841257231584,0.35834704908769427,0.2835405310012158,1,+102205+29152,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[91.8123136134357,26.187687162652292],[91.81321192871982,26.187687162652292],[91.81321192871982,26.18858547793641],[91.8123136134357,26.18858547793641],[91.8123136134357,26.187687162652292]]]}"
+102205+29153,-0.31111997691453297,25.56657027873434,10.0,26.189034635125612,91.8127627710056,-0.059215478807502456,0.5087321396812707,0.5947292050668653,1,+102205+29153,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[91.8123136134357,26.18858547793641],[91.81321192871982,26.18858547793641],[91.81321192871982,26.189483793220532],[91.8123136134357,26.189483793220532],[91.8123136134357,26.18858547793641]]]}"
+102205+29154,-0.40240783458737023,24.510231078556505,10.0,26.1899329511533,91.8127627710803,-0.13024583726981454,0.5245671973414061,0.6672026353974666,1,+102205+29154,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[91.8123136134357,26.189483793220532],[91.81321192871982,26.189483793220532],[91.81321192871982,26.19038210850465],[91.8123136134357,26.19038210850465],[91.8123136134357,26.189483793220532]]]}"
+102205+29155,-0.2469448831385972,24.991997375586983,50.0,26.190831266089617,91.81276277092232,-0.0743115020556207,0.4035161242519531,0.1829091336915174,1,+102205+29155,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[91.8123136134357,26.19038210850465],[91.81321192871982,26.19038210850465],[91.81321192871982,26.19128042378877],[91.8123136134357,26.19128042378877],[91.8123136134357,26.19038210850465]]]}"
+102205+29156,-0.19849289286963476,25.600049713127632,50.0,26.191729581882687,91.81276277075759,-0.0255569097484408,0.39849644380732285,0.022510686693595825,1,+102205+29156,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[91.8123136134357,26.19128042378877],[91.81321192871982,26.19128042378877],[91.81321192871982,26.19217873907289],[91.8123136134357,26.19217873907289],[91.8123136134357,26.19128042378877]]]}"
+102205+29157,-0.27276082955752406,25.346152084529308,50.0,26.192627896674683,91.8127627708123,-0.05117123167213593,0.45462883559533174,0.37617161457312054,1,+102205+29157,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[91.8123136134357,26.19217873907289],[91.81321192871982,26.19217873907289],[91.81321192871982,26.19307705435701],[91.8123136134357,26.19307705435701],[91.8123136134357,26.19217873907289]]]}"
