system:index,Heat_Risk,LST,NDVI,count,grid_id,.geo
+102082+29081,0.08712206609952529,26.93455055103559,0.20820297326015935,1,+102082+29081,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[91.701820833489,26.123906777479807],[91.70271914877311,26.123906777479807],[91.70271914877311,26.124805092763925],[91.701820833489,26.124805092763925],[91.701820833489,26.123906777479807]]]}"
+102082+29082,0.09321794222363965,27.399399483368235,0.23531059230266244,1,+102082+29082,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[91.701820833489,26.124805092763925],[91.70271914877311,26.124805092763925],[91.70271914877311,26.125703408048047],[91.701820833489,26.125703408048047],[91.701820833489,26.124805092763925]]]}"
+102082+29083,0.18867692779964887,28.4057052213696,0.21173058801246497,1,+102082+29083,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[91.701820833489,26.125703408048047],[91.70271914877311,26.125703408048047],[91.70271914877311,26.126601723332165],[91.701820833489,26.126601723332165],[91.701820833489,26.125703408048047]]]}"
+102082+29084,0.1502603860874574,28.44200522696656,0.2527399872672967,1,+102082+29084,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[91.701820833489,26.126601723332165],[91.70271914877311,26.126601723332165],[91.70271914877311,26.127500038616283],[91.701820833489,26.127500038616283],[91.701820833489,26.126601723332165]]]}"
+102082+29085,0.09204088377156702,27.231134696841032,0.22446873743136345,1,+102082+29085,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[91.701820833489,26.127500038616283],[91.70271914877311,26.127500038616283],[91.70271914877311,26.128398353900405],[91.701820833489,26.128398353900405],[91.701820833489,26.127500038616283]]]}"
+102082+29086,0.02856282421666553,26.12606978570655,0.20901358904808776,1,+102082+29086,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[91.701820833489,26.128398353900405],[91.70271914877311,26.128398353900405],[91.70271914877311,26.129296669184523],[91.701820833489,26.129296669184523],[91.701820833489,26.128398353900405]]]}"
+102082+29087,0.008912149172088754,25.677489675669474,0.19662282766144504,1,+102082+29087,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[91.701820833489,26.129296669184523],[91.70271914877311,26.129296669184523],[91.70271914877311,26.13019498446864],[91.701820833489,26.13019498446864],[91.701820833489,26.129296669184523]]]}"
+102082+29088,-0.0274491793054516,25.348222799225972,0.20946509353587808,1,+102082+29088,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[91.701820833489,26.13019498446864],[91.70271914877311,26.13019498446864],[91.70271914877311,26.131093299752763],[91.701820833489,26.131093299752763],[91.701820833489,26.13019498446864]]]}"
+102082+29089,-0.07299792551630065,25.156106918456544,0.24129127683462487,1,+102082+29089,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[91.701820833489,26.131093299752763],[91.70271914877311,26.131093299752763],[91.70271914877311,26.13199161503688],[91.701820833489,26.13199161503688],[91.701820833489,26.131093299752763]]]}"
+102082+29090,-0.09252800419779333,25.062531506558596,0.25413739752340697,1,+102082+29090,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[91.701820833489,26.13199161503688],[91.70271914877311,26.13199161503688],[91.70271914877311,26.132889930321],[91.701820833489,26.132889930321],[91.701820833489,26.13199161503688]]]}"
+102082+29091,-0.06700834149252059,25.329131107667386,0.2476605634687628,1,+102082+29091,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[91.701820833489,26.132889930321],[91.70271914877311,26.132889930321],[91.70271914877311,26.13378824560512],[91.701820833489,26.13378824560512],[91.701820833489,26.132889930321]]]}"
+102082+29092,-0.05160772976834291,25.538463230391322,0.24721224622486584,1,+102082+29092,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[91.701820833489,26.13378824560512],[91.70271914877311,26.13378824560512],[91.70271914877311,26.13468656088924],[91.701820833489,26.13468656088924],[91.701820833489,26.13378824560512]]]}"
+102082+29093,-0.020747977973785334,25.61360023174689,0.22171942309856318,1,+102082+29093,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[91.701820833489,26.13468656088924],[91.70271914877311,26.13468656088924],[91.70271914877311,26.13558487617336],[91.701820833489,26.13558487617336],[91.701820833489,26.13468656088924]]]}"
+102082+29094,0.00842951297589491,25.851469634759443,0.20953260379263638,1,+102082+29094,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[91.701820833489,26.13558487617336],[91.70271914877311,26.13558487617336],[91.70271914877311,26.13648319145748],[91.701820833489,26.13648319145748],[91.701820833489,26.13558487617336]]]}"
+102082+29095,0.030651612359979905,25.887215204391335,0.18986375938225836,1,+102082+29095,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[91.701820833489,26.13648319145748],[91.70271914877311,26.13648319145748],[91.70271914877311,26.137381506741598],[91.701820833489,26.137381506741598],[91.701820833489,26.13648319145748]]]}"
+102082+29096,0.005997922211881757,25.61770412012554,0.19526665779708532,1,+102082+29096,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[91.701820833489,26.137381506741598],[91.70271914877311,26.137381506741598],[91.70271914877311,26.13827982202572],[91.701820833489,26.13827982202572],[91.701820833489,26.137381506741598]]]}"
+102082+29097,-0.0018370162457957099,25.53216304497911,0.19699151945858936,1,+102082+29097,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[91.701820833489,26.13827982202572],[91.70271914877311,26.13827982202572],[91.70271914877311,26.139178137309838],[91.701820833489,26.139178137309838],[91.701820833489,26.13827982202572]]]}"
+102082+29098,0.059934765438991094,25.984367469239157,0.16752005379237697,1,+102082+29098,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[91.701820833489,26.139178137309838],[91.70271914877311,26.139178137309838],[91.70271914877311,26.140076452593956],[91.701820833489,26.140076452593956],[91.701820833489,26.139178137309838]]]}"
+102082+29099,0.06616978766073624,26.42608372679919,0.19283619282492004,1,+102082+29099,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[91.701820833489,26.140076452593956],[91.70271914877311,26.140076452593956],[91.70271914877311,26.140974767878078],[91.701820833489,26.140974767878078],[91.701820833489,26.140076452593956]]]}"
+102082+29100,0.06923777737049998,26.296867554393327,0.1805384765147377,1,+102082+29100,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[91.701820833489,26.140974767878078],[91.70271914877311,26.140974767878078],[91.70271914877311,26.141873083162196],[91.701820833489,26.141873083162196],[91.701820833489,26.140974767878078]]]}"
+102082+29101,0.06042729566815629,26.16883218809784,0.18020357491026093,1,+102082+29101,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[91.701820833489,26.141873083162196],[91.70271914877311,26.141873083162196],[91.70271914877311,26.142771398446317],[91.701820833489,26.142771398446317],[91.701820833489,26.141873083162196]]]}"
+102082+29102,-0.015712858536043397,26.03670832290797,0.2469063101723269,1,+102082+29102,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[91.701820833489,26.142771398446317],[91.70271914877311,26.142771398446317],[91.70271914877311,26.143669713730436],[91.701820833489,26.143669713730436],[91.701820833489,26.142771398446317]]]}"
+102082+29103,-3.989831943906276E-4,25.860511656286636,0.2190069586434363,1,+102082+29103,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[91.701820833489,26.143669713730436],[91.70271914877311,26.143669713730436],[91.70271914877311,26.144568029014554],[91.701820833489,26.144568029014554],[91.701820833489,26.143669713730436]]]}"
+102082+29104,-0.03674657761805318,25.47451591527175,0.2277834287088922,1,+102082+29104,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[91.701820833489,26.144568029014554],[91.70271914877311,26.144568029014554],[91.70271914877311,26.145466344298676],[91.701820833489,26.145466344298676],[91.701820833489,26.144568029014554]]]}"
+102082+29105,-0.09410349735181162,25.19702308535567,0.26531943202007363,1,+102082+29105,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[91.701820833489,26.145466344298676],[91.70271914877311,26.145466344298676],[91.70271914877311,26.146364659582794],[91.701820833489,26.146364659582794],[91.701820833489,26.145466344298676]]]}"
+102082+29106,-0.10564031607591336,24.663791705125533,0.2387682950134514,1,+102082+29106,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[91.701820833489,26.146364659582794],[91.70271914877311,26.146364659582794],[91.70271914877311,26.147262974866912],[91.701820833489,26.147262974866912],[91.701820833489,26.146364659582794]]]}"
+102082+29107,-0.057918171232251306,24.639751838391323,0.18932901683163147,1,+102082+29107,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[91.701820833489,26.147262974866912],[91.70271914877311,26.147262974866912],[91.70271914877311,26.148161290151034],[91.701820833489,26.148161290151034],[91.701820833489,26.147262974866912]]]}"
+102082+29108,0.12133621036590937,26.570118469874494,0.14795796605369743,1,+102082+29108,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[91.701820833489,26.148161290151034],[91.70271914877311,26.148161290151034],[91.70271914877311,26.149059605435152],[91.701820833489,26.149059605435152],[91.701820833489,26.148161290151034]]]}"
+102082+29109,0.1966207906362006,27.85378996573223,0.16436420691610137,1,+102082+29109,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[91.701820833489,26.149059605435152],[91.70271914877311,26.149059605435152],[91.70271914877311,26.14995792071927],[91.701820833489,26.14995792071927],[91.701820833489,26.149059605435152]]]}"
+102082+29110,0.16430771652942067,27.394823329543495,0.16389394986654338,1,+102082+29110,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[91.701820833489,26.14995792071927],[91.70271914877311,26.14995792071927],[91.70271914877311,26.150856236003392],[91.701820833489,26.150856236003392],[91.701820833489,26.14995792071927]]]}"
+102082+29111,0.14342611070107847,27.22717084240589,0.1728003780421996,1,+102082+29111,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[91.701820833489,26.150856236003392],[91.70271914877311,26.150856236003392],[91.70271914877311,26.15175455128751],[91.701820833489,26.15175455128751],[91.701820833489,26.150856236003392]]]}"
+102082+29112,0.14686085059683543,27.205279067866115,0.16780193996503026,1,+102082+29112,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[91.701820833489,26.15175455128751],[91.70271914877311,26.15175455128751],[91.70271914877311,26.152652866571632],[91.701820833489,26.152652866571632],[91.701820833489,26.15175455128751]]]}"
+102082+29113,0.15714152707732673,27.279080008086982,0.1627927592146,1,+102082+29113,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[91.701820833489,26.152652866571632],[91.70271914877311,26.152652866571632],[91.70271914877311,26.15355118185575],[91.701820833489,26.15355118185575],[91.701820833489,26.152652866571632]]]}"
+102082+29114,0.1571799149526455,27.168047915564863,0.1548235075877019,1,+102082+29114,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[91.701820833489,26.15355118185575],[91.70271914877311,26.15355118185575],[91.70271914877311,26.15444949713987],[91.701820833489,26.15444949713987],[91.701820833489,26.15355118185575]]]}"
+102082+29115,0.14683967251641086,27.367251265271996,0.17939256071730258,1,+102082+29115,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[91.701820833489,26.15444949713987],[91.70271914877311,26.15444949713987],[91.70271914877311,26.15534781242399],[91.701820833489,26.15534781242399],[91.701820833489,26.15444949713987]]]}"
+102082+29116,0.20633358011716585,27.92724681884785,0.1598983355148231,1,+102082+29116,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[91.701820833489,26.15534781242399],[91.70271914877311,26.15534781242399],[91.70271914877311,26.15624612770811],[91.701820833489,26.15624612770811],[91.701820833489,26.15534781242399]]]}"
+102082+29117,0.20444346190455318,28.072029589309643,0.1721300801889928,1,+102082+29117,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[91.701820833489,26.15624612770811],[91.70271914877311,26.15624612770811],[91.70271914877311,26.157144442992227],[91.701820833489,26.157144442992227],[91.701820833489,26.15624612770811]]]}"
+102082+29118,0.21068062726886846,28.152970400439354,0.1716744013339425,1,+102082+29118,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[91.701820833489,26.157144442992227],[91.70271914877311,26.157144442992227],[91.70271914877311,26.15804275827635],[91.701820833489,26.15804275827635],[91.701820833489,26.157144442992227]]]}"
+102082+29119,0.24345656440744506,28.206365304239156,0.1427123858953517,1,+102082+29119,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[91.701820833489,26.15804275827635],[91.70271914877311,26.15804275827635],[91.70271914877311,26.158941073560467],[91.701820833489,26.158941073560467],[91.701820833489,26.15804275827635]]]}"
+102082+29120,0.26076928987196946,28.255954341945635,0.12894173455271862,1,+102082+29120,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[91.701820833489,26.158941073560467],[91.70271914877311,26.158941073560467],[91.70271914877311,26.15983938884459],[91.701820833489,26.15983938884459],[91.701820833489,26.158941073560467]]]}"
+102082+29121,0.381921037950036,29.511112543347302,0.09744414371762813,1,+102082+29121,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[91.701820833489,26.15983938884459],[91.70271914877311,26.15983938884459],[91.70271914877311,26.160737704128707],[91.701820833489,26.160737704128707],[91.701820833489,26.15983938884459]]]}"
+102082+29122,0.34114332066102376,29.58079325228263,0.14319905450202103,1,+102082+29122,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[91.701820833489,26.160737704128707],[91.70271914877311,26.160737704128707],[91.70271914877311,26.161636019412825],[91.701820833489,26.161636019412825],[91.701820833489,26.160737704128707]]]}"
+102082+29123,0.1698694470955272,28.218918641276154,0.21719617013848347,1,+102082+29123,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[91.701820833489,26.161636019412825],[91.70271914877311,26.161636019412825],[91.70271914877311,26.162534334696947],[91.701820833489,26.162534334696947],[91.701820833489,26.161636019412825]]]}"
+102082+29124,0.05809683503617979,27.279854591401687,0.26189277863536903,1,+102082+29124,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[91.701820833489,26.162534334696947],[91.70271914877311,26.162534334696947],[91.70271914877311,26.163432649981065],[91.701820833489,26.163432649981065],[91.701820833489,26.162534334696947]]]}"
+102082+29125,0.058199986006166465,26.81038525400003,0.22825610356526374,1,+102082+29125,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[91.701820833489,26.163432649981065],[91.70271914877311,26.163432649981065],[91.70271914877311,26.164330965265183],[91.701820833489,26.164330965265183],[91.701820833489,26.163432649981065]]]}"
+102082+29126,0.028867476668491363,26.263956598221778,0.21855799463306386,1,+102082+29126,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[91.701820833489,26.164330965265183],[91.70271914877311,26.164330965265183],[91.70271914877311,26.165229280549305],[91.701820833489,26.165229280549305],[91.701820833489,26.164330965265183]]]}"
+102082+29127,-0.02046017298269011,25.784030479341016,0.2336052072213342,1,+102082+29127,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[91.701820833489,26.165229280549305],[91.70271914877311,26.165229280549305],[91.70271914877311,26.166127595833423],[91.701820833489,26.166127595833423],[91.701820833489,26.165229280549305]]]}"
+102082+29128,0.045715097138624296,26.73319311138046,0.23522726795997984,1,+102082+29128,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[91.701820833489,26.166127595833423],[91.70271914877311,26.166127595833423],[91.70271914877311,26.16702591111754],[91.701820833489,26.16702591111754],[91.701820833489,26.166127595833423]]]}"
+102082+29129,-3.223779765756599E-4,25.73670973243725,0.21008735886495059,1,+102082+29129,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[91.701820833489,26.16702591111754],[91.70271914877311,26.16702591111754],[91.70271914877311,26.167924226401663],[91.701820833489,26.167924226401663],[91.701820833489,26.16702591111754]]]}"
+102082+29130,-0.09651481722042374,24.508827759675754,0.21857394291154897,1,+102082+29130,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[91.701820833489,26.167924226401663],[91.70271914877311,26.167924226401663],[91.70271914877311,26.16882254168578],[91.701820833489,26.16882254168578],[91.701820833489,26.167924226401663]]]}"
+102082+29131,-0.12616478158397987,23.780901247021763,0.19622915637124838,1,+102082+29131,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[91.701820833489,26.16882254168578],[91.70271914877311,26.16882254168578],[91.70271914877311,26.169720856969903],[91.701820833489,26.169720856969903],[91.701820833489,26.16882254168578]]]}"
+102082+29132,-0.17072591980582608,23.093991533985378,0.19172531509049567,1,+102082+29132,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[91.701820833489,26.169720856969903],[91.70271914877311,26.169720856969903],[91.70271914877311,26.17061917225402],[91.701820833489,26.17061917225402],[91.701820833489,26.169720856969903]]]}"
+102082+29133,-0.16091384262605998,22.63136824752095,0.1488687174489847,1,+102082+29133,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[91.701820833489,26.17061917225402],[91.70271914877311,26.17061917225402],[91.70271914877311,26.17151748753814],[91.701820833489,26.17151748753814],[91.701820833489,26.17061917225402]]]}"
+102082+29134,-0.02838125773380332,21.866080002532623,-0.03832731351386672,1,+102082+29134,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[91.701820833489,26.17151748753814],[91.70271914877311,26.17151748753814],[91.70271914877311,26.17241580282226],[91.701820833489,26.17241580282226],[91.701820833489,26.17151748753814]]]}"
+102083+29057,0.09349225355776179,26.673779576717504,0.1832062876363461,1,+102083+29057,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[91.70271914877311,26.102347210660938],[91.70361746405723,26.102347210660938],[91.70361746405723,26.103245525945056],[91.70271914877311,26.103245525945056],[91.70271914877311,26.102347210660938]]]}"
+102083+29058,0.10559173212114918,26.356777401089406,0.14846379652809413,1,+102083+29058,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[91.70271914877311,26.103245525945056],[91.70361746405723,26.103245525945056],[91.70361746405723,26.104143841229178],[91.70271914877311,26.104143841229178],[91.70271914877311,26.103245525945056]]]}"
+102083+29059,0.18213010272605293,27.34152556778102,0.14226458068687722,1,+102083+29059,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[91.70271914877311,26.104143841229178],[91.70361746405723,26.104143841229178],[91.70361746405723,26.105042156513296],[91.70271914877311,26.105042156513296],[91.70271914877311,26.104143841229178]]]}"
+102083+29060,0.04048264172122037,26.518212013296115,0.2251039306570732,1,+102083+29060,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[91.70271914877311,26.105042156513296],[91.70361746405723,26.105042156513296],[91.70361746405723,26.105940471797414],[91.70271914877311,26.105940471797414],[91.70271914877311,26.105042156513296]]]}"
+102083+29061,0.11913214320887439,27.384255217681577,0.20831465805409574,1,+102083+29061,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[91.70271914877311,26.105940471797414],[91.70361746405723,26.105940471797414],[91.70361746405723,26.106838787081536],[91.70271914877311,26.106838787081536],[91.70271914877311,26.105940471797414]]]}"
+102083+29062,0.14483500928215629,27.88055649268312,0.2180618830523521,1,+102083+29062,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[91.70271914877311,26.106838787081536],[91.70361746405723,26.106838787081536],[91.70361746405723,26.107737102365654],[91.70271914877311,26.107737102365654],[91.70271914877311,26.106838787081536]]]}"
+102083+29063,0.1329246160437525,27.368218927618727,0.1933767359290136,1,+102083+29063,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[91.70271914877311,26.107737102365654],[91.70361746405723,26.107737102365654],[91.70361746405723,26.108635417649776],[91.70271914877311,26.108635417649776],[91.70271914877311,26.107737102365654]]]}"
+102083+29064,0.07770378082861416,27.507461472122934,0.25854346718016635,1,+102083+29064,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[91.70271914877311,26.108635417649776],[91.70361746405723,26.108635417649776],[91.70361746405723,26.109533732933894],[91.70271914877311,26.109533732933894],[91.70271914877311,26.108635417649776]]]}"
+102083+29065,0.05789140775366349,27.609393985786834,0.2856367340882529,1,+102083+29065,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[91.70271914877311,26.109533732933894],[91.70361746405723,26.109533732933894],[91.70361746405723,26.110432048218012],[91.70271914877311,26.110432048218012],[91.70271914877311,26.109533732933894]]]}"
+102083+29066,0.08926069702583561,27.323185559364557,0.2338239857859182,1,+102083+29066,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[91.70271914877311,26.110432048218012],[91.70361746405723,26.110432048218012],[91.70361746405723,26.111330363502134],[91.70271914877311,26.111330363502134],[91.70271914877311,26.110432048218012]]]}"
+102083+29067,0.08021127210866509,27.085142664399466,0.2258703467770108,1,+102083+29067,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[91.70271914877311,26.111330363502134],[91.70361746405723,26.111330363502134],[91.70361746405723,26.112228678786252],[91.70271914877311,26.112228678786252],[91.70271914877311,26.111330363502134]]]}"
+102083+29068,0.08246432393332397,27.10581851200148,0.2250941412096385,1,+102083+29068,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[91.70271914877311,26.112228678786252],[91.70361746405723,26.112228678786252],[91.70361746405723,26.11312699407037],[91.70271914877311,26.11312699407037],[91.70271914877311,26.112228678786252]]]}"
+102083+29069,0.062206946438946226,27.13917876794346,0.24773439412844347,1,+102083+29069,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[91.70271914877311,26.11312699407037],[91.70361746405723,26.11312699407037],[91.70361746405723,26.114025309354492],[91.70271914877311,26.114025309354492],[91.70271914877311,26.11312699407037]]]}"
+102083+29070,0.2107360396333321,28.286987835422522,0.18119166289684802,1,+102083+29070,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[91.70271914877311,26.114025309354492],[91.70361746405723,26.114025309354492],[91.70361746405723,26.11492362463861],[91.70271914877311,26.11492362463861],[91.70271914877311,26.114025309354492]]]}"
+102083+29071,0.2534627970266691,28.608647423404673,0.1614405903593787,1,+102083+29071,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[91.70271914877311,26.11492362463861],[91.70361746405723,26.11492362463861],[91.70361746405723,26.11582193992273],[91.70271914877311,26.11582193992273],[91.70271914877311,26.11492362463861]]]}"
+102083+29072,0.2859298353598792,28.76929862267112,0.14044863768805746,1,+102083+29072,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[91.70271914877311,26.11582193992273],[91.70361746405723,26.11582193992273],[91.70361746405723,26.11672025520685],[91.70271914877311,26.11672025520685],[91.70271914877311,26.11582193992273]]]}"
+102083+29073,0.376483274351589,29.473391050865928,0.10018751499597726,1,+102083+29073,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[91.70271914877311,26.11672025520685],[91.70361746405723,26.11672025520685],[91.70361746405723,26.11761857049097],[91.70271914877311,26.11761857049097],[91.70271914877311,26.11672025520685]]]}"
+102083+29074,0.3685081921940029,29.738081196718667,0.12706903614304446,1,+102083+29074,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[91.70271914877311,26.11761857049097],[91.70361746405723,26.11761857049097],[91.70361746405723,26.11851688577509],[91.70271914877311,26.11851688577509],[91.70271914877311,26.11761857049097]]]}"
+102083+29075,0.33576434730833177,29.326478846609668,0.1304127131637869,1,+102083+29075,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[91.70271914877311,26.11851688577509],[91.70361746405723,26.11851688577509],[91.70361746405723,26.11941520105921],[91.70271914877311,26.11941520105921],[91.70271914877311,26.11851688577509]]]}"
+102083+29076,0.3374897959232507,29.54054965402935,0.14397803650741706,1,+102083+29076,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[91.70271914877311,26.11941520105921],[91.70361746405723,26.11941520105921],[91.70361746405723,26.120313516343327],[91.70271914877311,26.120313516343327],[91.70271914877311,26.11941520105921]]]}"
+102083+29077,0.33923882073066297,29.388618395184942,0.13137677892540398,1,+102083+29077,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[91.70271914877311,26.120313516343327],[91.70361746405723,26.120313516343327],[91.70361746405723,26.12121183162745],[91.70271914877311,26.12121183162745],[91.70271914877311,26.120313516343327]]]}"
+102083+29078,0.2515433601789525,28.6904782937989,0.1692050893781112,1,+102083+29078,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[91.70271914877311,26.12121183162745],[91.70361746405723,26.12121183162745],[91.70361746405723,26.122110146911567],[91.70271914877311,26.122110146911567],[91.70271914877311,26.12121183162745]]]}"
+102083+29079,0.20856005961545387,28.173826191780748,0.17528466836888532,1,+102083+29079,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[91.70271914877311,26.122110146911567],[91.70361746405723,26.122110146911567],[91.70361746405723,26.123008462195685],[91.70271914877311,26.123008462195685],[91.70271914877311,26.122110146911567]]]}"
+102083+29080,0.17394846044477308,28.043943549514157,0.20061893594909525,1,+102083+29080,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[91.70271914877311,26.123008462195685],[91.70361746405723,26.123008462195685],[91.70361746405723,26.123906777479807],[91.70271914877311,26.123906777479807],[91.70271914877311,26.123008462195685]]]}"
+102083+29081,0.09309972468703608,27.196018268477665,0.2209015802042256,1,+102083+29081,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[91.70271914877311,26.123906777479807],[91.70361746405723,26.123906777479807],[91.70361746405723,26.124805092763925],[91.70271914877311,26.124805092763925],[91.70271914877311,26.123906777479807]]]}"
+102083+29082,0.09315813783757806,27.149225765628504,0.21750084542160103,1,+102083+29082,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[91.70271914877311,26.124805092763925],[91.70361746405723,26.124805092763925],[91.70361746405723,26.125703408048047],[91.70271914877311,26.125703408048047],[91.70271914877311,26.124805092763925]]]}"
+102083+29083,0.16153789654170742,27.851015034111697,0.19924889160912776,1,+102083+29083,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[91.70271914877311,26.125703408048047],[91.70361746405723,26.125703408048047],[91.70361746405723,26.126601723332165],[91.70271914877311,26.126601723332165],[91.70271914877311,26.125703408048047]]]}"
+102083+29084,0.13820001645935914,28.141421237852676,0.24333007195868883,1,+102083+29084,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[91.70271914877311,26.126601723332165],[91.70361746405723,26.126601723332165],[91.70361746405723,26.127500038616283],[91.70271914877311,26.127500038616283],[91.70271914877311,26.126601723332165]]]}"
+102083+29085,0.11843373920617685,27.822712354821945,0.24033142899539056,1,+102083+29085,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[91.70271914877311,26.127500038616283],[91.70361746405723,26.127500038616283],[91.70361746405723,26.128398353900405],[91.70271914877311,26.128398353900405],[91.70271914877311,26.127500038616283]]]}"
+102083+29086,0.08766279110944362,26.74233786267224,0.19393277051000188,1,+102083+29086,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[91.70271914877311,26.128398353900405],[91.70361746405723,26.128398353900405],[91.70361746405723,26.129296669184523],[91.70271914877311,26.129296669184523],[91.70271914877311,26.128398353900405]]]}"
+102083+29087,0.014783240212283019,25.781755804947636,0.19819931728397677,1,+102083+29087,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[91.70271914877311,26.129296669184523],[91.70361746405723,26.129296669184523],[91.70361746405723,26.13019498446864],[91.70271914877311,26.13019498446864],[91.70271914877311,26.129296669184523]]]}"
+102083+29088,-0.03954197901456967,25.351372904647366,0.2217829007750958,1,+102083+29088,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[91.70271914877311,26.13019498446864],[91.70361746405723,26.13019498446864],[91.70361746405723,26.131093299752763],[91.70271914877311,26.131093299752763],[91.70271914877311,26.13019498446864]]]}"
